Departure,Return,Bike,Departure station,Return station,Membership Type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration,Number of stopovers
2/1/2019 12:00,2/1/2019 13:00,294,0076 Cypress & 4th,0154 Kitsilano Beach Park,365 Day Pass Plus SALE,2070,2973,3813,3995,9,11,0,0
2/1/2019 12:00,2/1/2019 12:00,1039,0125 Hamilton & Robson,0016 Pender & Burrard,365 Corporate Plus,0,394,3847,3935,10,9,0,0
2/1/2019 12:00,2/1/2019 12:00,1966,0030 Abbott & Cordova,0039 Helmcken & Burrard,365 Day Founding Plus,2252,723,3958,4140,9,9,0,0
2/1/2019 12:00,2/1/2019 13:00,1862,0096 Nicola & Robson,0126 Thurlow & Pendrell,365 Day Founding Plus,5738,3299,3953,4048,9,9,1223,7
2/1/2019 12:00,2/1/2019 12:00,523,0008 8th & Ash,0055 Keefer & Columbia,365 Day Pass Standard SALE,2589,594,3802,4018,9,11,0,0
2/1/2019 12:00,2/1/2019 12:00,1491,0109 7th & Arbutus,0140 Burrard & 7th,365 Day Founding Standard,522,122,4016,4105,8,10,0,0
2/1/2019 12:00,2/1/2019 13:00,794,0027 Beatty & Nelson,0137 Beach & Seymour,365 Standard,1155,321,3913,4111,9,11,0,0
2/1/2019 12:00,2/1/2019 13:00,1954,0027 Beatty & Nelson,0137 Beach & Seymour,365 Corporate Standard,1145,298,3918,4047,9,11,0,0
2/1/2019 12:00,2/1/2019 13:00,278,0032 Comox & Denman,0006 Olympic Village Station,365 Day Pass Plus SALE,5517,1376,3823,4029,10,12,0,0
2/1/2019 12:00,2/1/2019 13:00,463,0187 Bute & Davie,0044 Pacific & Richards,365 Day Founding Standard,1345,345,3732,3829,9,11,0,0
2/1/2019 13:00,2/1/2019 13:00,177,0280 Triumph & Victoria,0285 Commercial & Pandora,365 Standard,1090,368,3887,3990,8,9,0,0
2/1/2019 13:00,2/1/2019 13:00,1541,0054 Expo & Carrall,0174 1st & Ontario,VIP,1315,279,3682,3784,9,11,0,0
2/1/2019 13:00,2/1/2019 13:00,255,0080 Laurel & Broadway,0010 Stamp's Landing,365 Plus,1192,266,3706,3842,10,12,0,0
2/1/2019 13:00,2/1/2019 13:00,280,0089 Burrard & Drake,0082 Richards & Davie,365 Day Founding Plus,716,252,3698,3793,9,10,0,0
2/1/2019 13:00,2/1/2019 14:00,1862,0126 Thurlow & Pendrell,0017 Marinaside & Davie,365 Day Founding Plus,7414,3133,3940,4140,9,11,990,4
2/1/2019 13:00,2/1/2019 13:00,167,0139 Burrard & 4th,0204 York & Yew,365 Day Founding Standard,1168,377,3919,4053,9,11,0,0
2/1/2019 13:00,2/1/2019 13:00,851,0254 Grandview Bike Lane & Commercial,0225 McLean & Pender,365 Day Founding Standard,2035,399,3785,3964,8,9,0,0
2/1/2019 13:00,2/1/2019 14:00,1782,0014 Canada Place,0060 Bidwell & Burnaby,365 Day Pass Plus SALE,3426,922,3977,4179,8,11,0,0
2/1/2019 13:00,2/1/2019 14:00,794,0137 Beach & Seymour,0027 Beatty & Nelson,365 Standard,1198,471,4029,4138,9,10,0,0
2/1/2019 13:00,2/1/2019 14:00,1954,0137 Beach & Seymour,0027 Beatty & Nelson,365 Corporate Standard,1188,405,3939,4080,9,10,0,0
2/1/2019 13:00,2/1/2019 13:00,959,0280 Triumph & Victoria,0225 McLean & Pender,365 Standard,1031,217,3903,4056,8,9,0,0
2/1/2019 13:00,2/1/2019 14:00,1976,0126 Thurlow & Pendrell,0024 Hornby & Pender,365 Day Pass Plus SALE,1803,498,3897,4105,9,8,0,0
2/1/2019 13:00,2/1/2019 14:00,806,0237 Glen & 6th,0254 Grandview Bike Lane & Commercial,90 Day,982,387,3624,3729,9,10,0,0
2/1/2019 14:00,2/1/2019 14:00,1958,0036 Bute & Robson,0036 Bute & Robson,365 Day Founding Plus,2015,1251,3900,4013,9,10,704,1
2/1/2019 14:00,2/1/2019 14:00,1801,0014 Canada Place,0140 Burrard & 7th,Archived Monthly Standard,3998,1157,3963,4175,8,11,0,0
2/1/2019 14:00,2/1/2019 14:00,1283,0173 1st & Columbia,0081 7th & Heather,365 Plus,1370,376,3850,3979,8,11,0,0
2/1/2019 14:00,2/1/2019 14:00,1214,0015 Granville & Georgia,0019 Robson & Hornby,365 Day Pass Plus SALE,3640,1537,0,3992,0,9,393,2
2/1/2019 14:00,2/2/2019 14:00,255,0010 Stamp's Landing,0112 10th & Oak,365 Plus,1474,588,3710,3864,9,10,0,0
2/1/2019 14:00,2/1/2019 14:00,1966,0039 Helmcken & Burrard,0030 Abbott & Cordova,365 Day Founding Plus,2274,646,3989,4146,9,11,0,0
2/1/2019 14:00,2/1/2019 14:00,959,0225 McLean & Pender,0280 Triumph & Victoria,365 Standard,1027,538,3947,4072,8,8,0,0
2/1/2019 14:00,2/1/2019 15:00,1862,0017 Marinaside & Davie,0201 Shaw Tower,365 Day Founding Plus,6532,3500,4058,4127,11,10,1417,7
2/1/2019 14:00,2/1/2019 14:00,642,0063 Robson & Granville,0990 Balancer Bike Check In,VIP,3759,813,4006,4184,9,11,0,0
2/1/2019 14:00,2/1/2019 14:00,1694,0092 Chilco & Barclay,0035 Coal Harbour Community Centre,90 Day,1723,342,3690,3901,9,11,0,0
2/1/2019 14:00,2/1/2019 14:00,478,0174 1st & Ontario,0193 Science World,Archived Monthly Plus,530,157,3690,3777,8,10,0,0
2/1/2019 14:00,2/1/2019 14:00,898,0244 10th & Commercial,0246 Glen & Broadway,90 Day,914,299,3802,3977,9,10,0,0
2/1/2019 14:00,2/1/2019 15:00,1530,0019 Robson & Hornby,0044 Pacific & Richards,365 Day Pass Plus SALE,3418,1368,3906,4035,8,8,394,1
2/1/2019 14:00,2/1/2019 14:00,955,0069 7th & Granville,0081 7th & Heather,365 Day Founding Plus,1406,420,3847,4035,8,10,0,0
2/1/2019 14:00,2/1/2019 14:00,2123,0078 Nelson & Mainland,0004 Yaletown-Roundhouse Station,365 Corporate Plus,334,92,3974,4076,9,10,0,0
2/1/2019 14:00,2/1/2019 15:00,520,0066 Anderson & 2nd,0006 Olympic Village Station,365 Day Founding Plus,2229,515,3953,4198,10,10,0,0
2/1/2019 14:00,2/1/2019 14:00,94,0063 Robson & Granville,0036 Bute & Robson,365 Day Pass Plus SALE,767,368,3985,4119,9,10,0,0
2/1/2019 14:00,2/1/2019 15:00,1411,0037 Hornby & Nelson,0129 Richards & Robson,365 Plus,733,291,3980,4103,9,10,0,0
2/1/2019 14:00,2/1/2019 15:00,608,0001 10th & Cambie,0001 10th & Cambie,365 Corporate Plus,1351,1273,4008,4092,8,9,904,1
2/1/2019 15:00,2/1/2019 15:00,207,0137 Beach & Seymour,0005 Dunsmuir & Beatty,365 Plus,2066,709,3787,3893,9,10,0,0
2/1/2019 15:00,2/1/2019 15:00,1663,0257 Prince Edward & 14th,0130 Heather & 16th,Archived Monthly Basic,2042,536,3871,3982,9,10,0,0
2/1/2019 15:00,2/1/2019 15:00,1329,0253 Charles & Woodland,0225 McLean & Pender,Vancity Community Pass,898,299,3716,3816,8,10,0,0
2/1/2019 15:00,2/1/2019 15:00,1506,0044 Pacific & Richards,0015 Granville & Georgia,365 Day Pass Plus SALE,6064,2676,4003,4208,10,9,542,2
2/1/2019 15:00,2/1/2019 15:00,746,0285 Commercial & Pandora,0223 Commercial & Adanac,365 Corporate Standard,700,175,3627,3773,8,10,0,0
2/1/2019 15:00,2/1/2019 15:00,1621,0064 Expo & Smithe,0159 Vine & 4th,365 Standard,5200,1322,3774,4019,9,11,0,0
2/1/2019 15:00,2/1/2019 15:00,563,0199 Georgia & Main,0078 Nelson & Mainland,365 Day Pass Standard SALE,1799,361,4000,4117,8,10,0,0
2/1/2019 15:00,2/1/2019 15:00,924,0044 Pacific & Richards,0044 Pacific & Richards,365 Plus,0,18,3898,3980,10,9,0,0
2/1/2019 15:00,2/1/2019 15:00,1539,0057 Marinaside & Cooperage,0193 Science World,365 Day Founding Plus,1378,368,3960,4140,9,11,0,0
2/1/2019 15:00,2/1/2019 15:00,924,0044 Pacific & Richards,0063 Robson & Granville,365 Plus,1517,554,3877,4026,10,10,0,0
2/1/2019 15:00,2/1/2019 15:00,927,0004 Yaletown-Roundhouse Station,0078 Nelson & Mainland,365 Corporate Plus,343,101,3964,4072,9,10,0,0
2/1/2019 15:00,2/1/2019 15:00,1181,0048 Comox & Broughton,0016 Pender & Burrard,365 Day Founding Plus,1462,529,3898,4038,9,9,0,0
2/1/2019 15:00,2/1/2019 15:00,2052,0039 Helmcken & Burrard,0199 Georgia & Main,365 Standard,2642,689,3930,4077,9,11,0,0
2/1/2019 15:00,2/1/2019 15:00,1254,0006 Olympic Village Station,0060 Bidwell & Burnaby,365 Day Founding Plus,4700,1080,4019,4222,10,11,0,0
2/1/2019 15:00,2/1/2019 15:00,1167,0232 Britannia Parking Lot,0229 Keefer & Princess,Vancity Community Pass,1841,552,3835,3984,8,10,0,0
2/1/2019 15:00,2/1/2019 15:00,530,0006 Olympic Village Station,0055 Keefer & Columbia,365 Day Founding Plus,2364,710,3874,3918,6,10,0,0
2/1/2019 15:00,2/1/2019 15:00,1956,0041 Cardero & Robson,0060 Bidwell & Burnaby,365 Corporate Standard,1014,301,3814,3943,8,10,0,0
2/1/2019 15:00,2/1/2019 15:00,376,0159 Vine & 4th,0187 Bute & Davie,Archived Monthly Standard,3308,1007,4032,4253,9,10,0,0
2/1/2019 15:00,2/1/2019 15:00,1634,0222 Adanac & McLean,0229 Keefer & Princess,Vancity Community Pass,1529,371,3929,4074,8,10,0,0
2/1/2019 15:00,2/1/2019 15:00,1162,0001 10th & Cambie,0176 10th & Ontario,365 Standard,745,220,3779,3922,9,8,0,0
2/1/2019 15:00,2/1/2019 16:00,1862,0201 Shaw Tower,0150 Alexander & Main,365 Day Founding Plus,7161,3282,4048,4163,8,10,926,5
2/1/2019 15:00,2/1/2019 16:00,1125,0080 Laurel & Broadway,0133 Ontario & 16th,365 Day Founding Plus,6076,3413,3756,3943,9,11,1476,1
2/1/2019 15:00,2/1/2019 15:00,1070,0037 Hornby & Nelson,0030 Abbott & Cordova,365 Plus,1978,662,3918,4072,8,7,0,0
2/1/2019 15:00,2/1/2019 16:00,1863,0033 Robson & Denman,0035 Coal Harbour Community Centre,Vancity Community Pass,5766,2074,3882,4151,9,11,0,0
2/1/2019 15:00,2/1/2019 15:00,94,0036 Bute & Robson,0088 Harwood & Bute,365 Day Founding Standard,918,252,4001,4134,9,11,0,0
2/1/2019 15:00,2/1/2019 15:00,1923,0232 Britannia Parking Lot,0221 Glen & Union,Vancity Community Pass,927,380,3980,4085,9,9,0,0
2/1/2019 15:00,2/1/2019 15:00,2113,0089 Burrard & Drake,0064 Expo & Smithe,365 Day Pass Plus SALE,1778,648,3897,4013,9,9,0,0
2/1/2019 15:00,2/1/2019 16:00,533,0099 Vancouver Art Gallery - North Plaza,0036 Bute & Robson,365 Corporate Plus,3602,2228,3992,4163,8,11,1191,1
2/1/2019 15:00,2/1/2019 16:00,415,0193 Science World,0143 South False Creek Seawall,365 Day Pass Plus SALE,2497,516,3542,3682,9,12,0,0
2/1/2019 15:00,2/1/2019 16:00,591,0083 Aquatic Centre,0105 Stanley Park - Totem Poles,365 Day Founding Plus,4968,1263,3835,4088,9,11,0,0
2/1/2019 16:00,2/1/2019 16:00,1720,0107 8th & Ontario,0011 Ontario & Seawall,365 Corporate Standard,931,309,3905,4051,9,10,0,0
2/1/2019 16:00,2/1/2019 16:00,140,0107 8th & Ontario,0011 Ontario & Seawall,365 Corporate Standard,951,283,3997,4100,10,11,0,0
2/1/2019 16:00,2/1/2019 16:00,453,0107 8th & Ontario,0011 Ontario & Seawall,365 Corporate Standard,935,282,3723,3852,9,11,0,0
2/1/2019 16:00,2/1/2019 16:00,191,0171 5th & Yukon,0171 5th & Yukon,365 Corporate Plus,0,41,3613,3687,8,8,0,0
2/1/2019 16:00,2/1/2019 16:00,972,0065 Cypress & Cornwall,0077 Vanier Park,365 Standard,688,194,3861,3951,9,11,0,0
2/1/2019 16:00,2/1/2019 16:00,924,0063 Robson & Granville,0081 7th & Heather,365 Day Founding Standard,2487,590,3903,4096,10,11,0,0
2/1/2019 16:00,2/1/2019 16:00,1340,0037 Hornby & Nelson,0093 Chilco & Robson,365 Day Founding Standard,2403,511,3795,3942,8,11,0,0
2/1/2019 16:00,2/1/2019 16:00,947,0070 10th & Granville,0081 7th & Heather,365 Day Pass Plus SALE,1978,682,3840,4079,8,11,185,1
2/1/2019 16:00,2/1/2019 16:00,225,0187 Bute & Davie,0078 Nelson & Mainland,365 Corporate Plus,1598,566,3924,4050,9,10,0,0
2/1/2019 16:00,2/1/2019 16:00,1000,0087 Broughton & Burnaby,0012 Dunsmuir & Richards,365 Day Pass Standard SALE,2497,659,3723,3876,9,11,0,0
2/1/2019 16:00,2/1/2019 16:00,989,0039 Helmcken & Burrard,0208 Arbutus Greenway & Broadway,Vancity Community Pass,3745,1331,3903,4092,9,9,0,0
2/1/2019 16:00,2/1/2019 16:00,76,0030 Abbott & Cordova,0030 Abbott & Cordova,365 Day Pass Standard SALE,0,20,3964,4022,9,8,0,0
2/1/2019 16:00,2/1/2019 16:00,76,0030 Abbott & Cordova,0005 Dunsmuir & Beatty,365 Day Pass Standard SALE,1300,413,3947,4085,9,10,0,0
2/1/2019 16:00,2/1/2019 16:00,1859,0035 Coal Harbour Community Centre,0037 Hornby & Nelson,365 Standard,2182,826,3826,4087,8,10,0,0
2/1/2019 16:00,2/1/2019 16:00,125,0063 Robson & Granville,0032 Comox & Denman,Archived Monthly Standard,2142,601,3640,3773,8,10,0,0
2/1/2019 16:00,2/1/2019 16:00,914,0064 Expo & Smithe,0032 Comox & Denman,365 Day Founding Plus,3261,1044,4011,4145,10,10,174,1
2/1/2019 16:00,2/1/2019 16:00,2076,0105 Stanley Park - Totem Poles,0102 Stanley Park - Second Beach North,365 Day Founding Plus,6914,1907,3956,4279,9,10,0,0
2/1/2019 16:00,2/1/2019 16:00,1863,0035 Coal Harbour Community Centre,0014 Canada Place,Vancity Community Pass,1421,564,4026,4130,9,9,0,0
2/1/2019 16:00,2/1/2019 16:00,1285,0171 5th & Yukon,0197 1st & Main,365 Day Founding Standard,1313,375,3829,4003,9,10,0,0
2/1/2019 16:00,2/1/2019 16:00,2133,0186 10th & Kingsway,0176 10th & Ontario,365 Corporate Standard,549,152,3837,3922,8,10,0,0
2/1/2019 16:00,2/1/2019 16:00,444,0221 Glen & Union,0196 Drake & Hornby,365 Day Pass Standard SALE,8200,984,3990,4211,8,11,0,0
2/1/2019 16:00,2/1/2019 16:00,1227,0041 Cardero & Robson,0033 Robson & Denman,365 Day Pass Plus SALE,316,95,3856,3916,8,9,0,0
2/1/2019 16:00,2/1/2019 16:00,2113,0064 Expo & Smithe,0064 Expo & Smithe,365 Standard,1102,514,3916,3968,10,10,0,0
2/1/2019 16:00,2/1/2019 16:00,439,0112 10th & Oak,0133 Ontario & 16th,365 Standard,2170,514,3911,4061,9,11,0,0
2/1/2019 16:00,2/1/2019 16:00,1862,0150 Alexander & Main,0096 Nicola & Robson,365 Day Founding Plus,3083,1268,4088,4235,11,7,263,1
2/1/2019 16:00,2/1/2019 16:00,1117,0006 Olympic Village Station,0167 Cordova & Columbia,365 Day Founding Plus,2615,770,3829,3982,8,9,0,0
2/1/2019 16:00,2/1/2019 16:00,1831,0224 Pender & Commercial,0174 1st & Ontario,365 Standard,3755,745,3997,4203,8,11,0,0
2/1/2019 16:00,2/1/2019 17:00,1192,0004 Yaletown-Roundhouse Station,0237 Glen & 6th,24 Hour,4373,1396,3885,4106,8,9,0,0
2/1/2019 16:00,2/1/2019 17:00,1188,0004 Yaletown-Roundhouse Station,0237 Glen & 6th,24 Hour,4398,1366,3992,4213,9,10,0,0
2/1/2019 16:00,2/1/2019 16:00,689,0173 1st & Columbia,0058 Homer & Smithe,365 Standard,2195,571,3839,3998,8,11,0,0
2/1/2019 16:00,2/1/2019 16:00,1125,0133 Ontario & 16th,0004 Yaletown-Roundhouse Station,365 Day Founding Plus,3924,1013,3874,4055,12,10,0,0
2/1/2019 16:00,2/1/2019 16:00,1418,0005 Dunsmuir & Beatty,0138 Richards & Helmcken,365 Day Pass Standard SALE,1333,418,4022,4096,9,11,0,0
2/1/2019 16:00,2/1/2019 16:00,96,0010 Stamp's Landing,0193 Science World,365 Day Pass Plus SALE,1635,471,3695,3827,8,10,0,0
2/1/2019 16:00,2/1/2019 17:00,2113,0064 Expo & Smithe,0004 Yaletown-Roundhouse Station,365 Standard,684,1589,3889,3911,11,9,0,0
2/1/2019 16:00,2/1/2019 16:00,939,0001 10th & Cambie,0166 Alder & 11th,365 Corporate Plus,1396,493,3758,3863,9,10,0,0
2/1/2019 16:00,2/1/2019 16:00,1863,0014 Canada Place,0030 Abbott & Cordova,Vancity Community Pass,1245,453,4006,4106,9,9,0,0
2/1/2019 16:00,2/1/2019 16:00,94,0088 Harwood & Bute,0004 Yaletown-Roundhouse Station,Archived Monthly Standard,1382,382,4006,4158,9,11,0,0
2/1/2019 16:00,2/1/2019 16:00,546,0015 Granville & Georgia,0201 Shaw Tower,90 Day,1196,440,3939,4027,8,10,0,0
2/1/2019 16:00,2/1/2019 16:00,240,0024 Hornby & Pender,0005 Dunsmuir & Beatty,Archived Monthly Standard,1055,290,3926,4013,9,10,0,0
2/1/2019 16:00,2/1/2019 16:00,1331,0012 Dunsmuir & Richards,0199 Georgia & Main,365 Standard,1462,400,3877,4032,9,12,0,0
2/1/2019 16:00,2/1/2019 17:00,5,0004 Yaletown-Roundhouse Station,0083 Aquatic Centre,365 Day Pass Plus SALE,1707,484,3887,3960,10,11,0,0
2/1/2019 16:00,2/1/2019 17:00,1859,0037 Hornby & Nelson,0044 Pacific & Richards,365 Standard,1116,260,3980,4085,9,11,0,0
2/1/2019 16:00,2/1/2019 17:00,1738,0229 Keefer & Princess,0229 Keefer & Princess,Vancity Community Pass,1376,737,3860,3993,8,9,0,0
2/1/2019 17:00,2/1/2019 17:00,1863,0030 Abbott & Cordova,0098 Carrall & Hastings,Vancity Community Pass,1057,1072,4016,4064,9,10,204,1
2/1/2019 17:00,2/1/2019 17:00,61,0080 Laurel & Broadway,0167 Cordova & Columbia,365 Plus,3806,975,3893,4140,10,11,0,0
2/1/2019 17:00,2/1/2019 17:00,498,0107 8th & Ontario,0089 Burrard & Drake,365 Day Founding Standard,4326,920,3774,3940,9,10,0,0
2/1/2019 17:00,2/1/2019 17:00,234,0230 Alexander & Railway,0190 Melville & Bute,365 Day Pass Standard SALE,2795,833,3990,4201,9,10,0,0
2/1/2019 17:00,2/1/2019 17:00,1188,0237 Glen & 6th,0107 8th & Ontario,24 Hour,2050,751,4114,4225,10,10,0,0
2/1/2019 17:00,2/1/2019 17:00,1192,0237 Glen & 6th,0107 8th & Ontario,24 Hour,2029,727,3980,4119,9,10,0,0
2/1/2019 17:00,2/1/2019 17:00,2076,0102 Stanley Park - Second Beach North,0035 Coal Harbour Community Centre,365 Day Founding Plus,2711,904,4145,4259,9,10,0,0
2/1/2019 17:00,2/1/2019 17:00,2113,0004 Yaletown-Roundhouse Station,0082 Richards & Davie,365 Standard,304,169,3813,3914,10,9,0,0
2/1/2019 17:00,2/1/2019 17:00,1214,0019 Robson & Hornby,0137 Beach & Seymour,Archived Monthly Plus,1480,493,3884,4030,9,11,0,0
2/1/2019 17:00,2/1/2019 17:00,327,0036 Bute & Robson,0015 Granville & Georgia,365 Standard,939,363,4013,4100,8,9,0,0
2/1/2019 17:00,2/1/2019 17:00,1111,0032 Comox & Denman,0028 Davie & Beach,365 Corporate Plus,463,236,4003,4006,8,9,0,0
2/1/2019 17:00,2/1/2019 17:00,453,0011 Ontario & Seawall,0057 Marinaside & Cooperage,Vancity Community Pass,1705,533,3744,3897,8,10,0,0
2/1/2019 17:00,2/1/2019 17:00,48,0201 Shaw Tower,0082 Richards & Davie,365 Standard,2321,807,3863,4006,9,10,0,0
2/1/2019 17:00,2/1/2019 17:00,1111,0028 Davie & Beach,0083 Aquatic Centre,365 Corporate Plus,1257,320,3914,4072,9,10,0,0
2/1/2019 17:00,2/1/2019 17:00,82,0125 Hamilton & Robson,0011 Ontario & Seawall,365 Day Founding Standard,2389,571,4003,4171,9,11,0,0
2/1/2019 17:00,2/1/2019 17:00,867,0222 Adanac & McLean,0082 Richards & Davie,365 Plus,4416,961,3882,4111,8,8,0,0
2/1/2019 17:00,2/1/2019 17:00,1000,0012 Dunsmuir & Richards,0082 Richards & Davie,365 Standard,1039,279,3771,3861,8,10,0,0
2/1/2019 17:00,2/1/2019 17:00,1083,0019 Robson & Hornby,0024 Hornby & Pender,365 Plus,586,255,3877,3990,9,9,0,0
2/1/2019 17:00,2/1/2019 17:00,1439,0008 8th & Ash,0287 Carolina & Great Northern Way,365 Corporate Plus,2652,659,3872,4050,9,11,0,0
2/1/2019 17:00,2/1/2019 17:00,1122,0036 Bute & Robson,0153 Arbutus Greenway & Fir,365 Standard,3540,862,3745,3910,8,11,0,0
2/1/2019 17:00,2/1/2019 17:00,1111,0083 Aquatic Centre,0004 Yaletown-Roundhouse Station,365 Corporate Plus,2105,580,3989,4167,11,10,0,0
2/1/2019 17:00,2/1/2019 17:00,239,0006 Olympic Village Station,0001 10th & Cambie,365 Day Founding Plus,1946,1625,3852,3960,9,9,916,2
2/1/2019 17:00,2/1/2019 17:00,1944,0079 Nelson & Richards,0006 Olympic Village Station,365 Standard,1523,334,3910,4048,9,11,0,0
2/1/2019 17:00,2/1/2019 17:00,149,0287 Carolina & Great Northern Way,0236 Keith & 6th,365 Corporate Plus,980,252,3700,3805,9,11,0,0
2/1/2019 17:00,2/1/2019 17:00,1863,0098 Carrall & Hastings,0082 Richards & Davie,Vancity Community Pass,2652,938,3976,4132,9,10,0,0
2/1/2019 17:00,2/1/2019 17:00,871,0093 Chilco & Robson,0028 Davie & Beach,365 Day Founding Plus,908,230,3724,3861,9,10,0,0
2/1/2019 17:00,2/1/2019 17:00,1615,0012 Dunsmuir & Richards,0087 Broughton & Burnaby,365 Plus,2481,649,3826,3929,8,11,0,0
2/1/2019 17:00,2/1/2019 17:00,533,0036 Bute & Robson,0076 Cypress & 4th,365 Plus,3152,899,4055,4232,9,10,0,0
2/1/2019 17:00,2/1/2019 17:00,1111,0004 Yaletown-Roundhouse Station,0078 Nelson & Mainland,365 Corporate Plus,492,180,4080,4169,11,10,0,0
2/1/2019 17:00,2/1/2019 17:00,1716,0069 7th & Granville,0129 Richards & Robson,365 Corporate Standard,3908,1047,3951,4159,9,9,0,0
2/1/2019 17:00,2/1/2019 17:00,1720,0037 Hornby & Nelson,0057 Marinaside & Cooperage,365 Standard,1572,1137,3897,4038,9,10,753,1
2/1/2019 17:00,2/1/2019 17:00,1958,0036 Bute & Robson,0187 Bute & Davie,365 Day Founding Plus,620,216,3889,3997,8,10,0,0
2/1/2019 17:00,2/1/2019 17:00,625,0005 Dunsmuir & Beatty,0199 Georgia & Main,365 Plus,963,220,3863,3953,9,10,0,0
2/1/2019 17:00,2/1/2019 17:00,1111,0078 Nelson & Mainland,0006 Olympic Village Station,365 Corporate Plus,1298,389,4096,4192,11,11,0,0
2/1/2019 17:00,2/1/2019 17:00,2045,0174 1st & Ontario,0054 Expo & Carrall,VIP,1325,352,3932,4059,9,10,0,0
2/1/2019 17:00,2/1/2019 17:00,1094,0054 Expo & Carrall,0197 1st & Main,365 Corporate Plus,1333,421,3897,3997,9,10,0,0
2/1/2019 17:00,2/1/2019 17:00,1947,0150 Alexander & Main,0005 Dunsmuir & Beatty,365 Day Pass Plus SALE,1249,411,3897,3884,8,7,0,0
2/1/2019 17:00,2/1/2019 17:00,897,0039 Helmcken & Burrard,0027 Beatty & Nelson,365 Corporate Plus,1100,316,3840,3997,9,10,0,0
2/1/2019 17:00,2/1/2019 17:00,2032,0001 10th & Cambie,0176 10th & Ontario,365 Day Founding Plus,765,190,3692,3821,8,8,0,0
2/1/2019 17:00,2/1/2019 17:00,778,0171 5th & Yukon,0167 Cordova & Columbia,90 Day,2523,588,4042,4137,9,11,0,0
2/1/2019 17:00,2/1/2019 17:00,492,0109 7th & Arbutus,0024 Hornby & Pender,365 Day Founding Standard,3985,837,4001,4184,8,12,0,0
2/1/2019 17:00,2/1/2019 17:00,381,0073 Ontario & 5th,0257 Prince Edward & 14th,90 Day,1647,596,3872,3995,9,11,0,0
2/1/2019 17:00,2/1/2019 17:00,2076,0035 Coal Harbour Community Centre,0024 Hornby & Pender,365 Day Founding Plus,1568,556,4111,4233,9,10,0,0
2/1/2019 17:00,2/1/2019 17:00,1111,0006 Olympic Village Station,0008 8th & Ash,365 Corporate Plus,467,290,4111,4171,11,9,0,0
2/1/2019 17:00,2/1/2019 18:00,1226,0104 Stanley Park - Second Beach South,0104 Stanley Park - Second Beach South,365 Corporate Plus,3706,3600,3955,3951,8,8,0,0
2/1/2019 17:00,2/1/2019 17:00,1420,0147 Chestnut & McNicoll,0153 Arbutus Greenway & Fir,365 Plus,1468,514,3906,4043,9,9,0,0
2/1/2019 17:00,2/1/2019 17:00,1111,0008 8th & Ash,0001 10th & Cambie,365 Corporate Plus,459,290,4013,4138,10,8,0,0
2/1/2019 17:00,2/1/2019 17:00,1490,0148 Creekside Park North,0017 Marinaside & Davie,365 Day Pass Plus SALE,1364,332,4008,4121,8,11,0,0
2/1/2019 17:00,2/1/2019 18:00,629,0025 Homer & Robson,0119 3rd & Quebec,365 Standard,2523,666,3792,4006,9,10,0,0
2/1/2019 17:00,2/1/2019 17:00,929,0078 Nelson & Mainland,0173 1st & Columbia,365 Day Founding Standard,1927,388,4029,4172,9,11,0,0
2/1/2019 17:00,2/1/2019 17:00,833,0110 5th & Arbutus,0140 Burrard & 7th,365 Corporate Plus,751,157,3793,3924,9,10,0,0
2/1/2019 17:00,2/1/2019 17:00,1286,0010 Stamp's Landing,0053 Keefer & Abbott,365 Corporate Standard,2577,508,3813,3977,9,11,0,0
2/1/2019 17:00,2/1/2019 17:00,1255,0161 Alexander & Dunlevy,0150 Alexander & Main,365 Plus,379,90,3926,4014,8,9,0,0
2/1/2019 17:00,2/1/2019 17:00,891,0072 14th & Cambie,0173 1st & Columbia,VIP,1756,412,3602,3715,10,10,0,0
2/1/2019 17:00,2/1/2019 18:00,478,0063 Robson & Granville,0204 York & Yew,365 Corporate Plus Renewal,3297,706,3645,3819,9,12,0,0
2/1/2019 17:00,2/1/2019 18:00,1863,0082 Richards & Davie,0001 10th & Cambie,Vancity Community Pass,3187,3054,4021,4161,9,15,1782,1
2/1/2019 17:00,2/1/2019 18:00,1328,0099 Vancouver Art Gallery - North Plaza,0208 Arbutus Greenway & Broadway,365 Standard,3828,1363,4008,4187,9,10,0,0
2/1/2019 17:00,2/1/2019 18:00,1133,0099 Vancouver Art Gallery - North Plaza,0208 Arbutus Greenway & Broadway,365 Standard,3820,1348,3955,4151,8,9,0,0
2/1/2019 17:00,2/1/2019 17:00,1007,0096 Nicola & Robson,0019 Robson & Hornby,365 Day Founding Plus,1080,235,3708,3868,8,11,0,0
2/1/2019 17:00,2/1/2019 18:00,927,0078 Nelson & Mainland,0078 Nelson & Mainland,365 Day Founding Plus,2305,1556,3918,4113,9,11,381,1
2/1/2019 17:00,2/1/2019 18:00,1044,0238 Thornton & 1st,0199 Georgia & Main,365 Day Founding Standard,1531,462,3937,4072,8,10,0,0
2/1/2019 17:00,2/1/2019 18:00,1484,0004 Yaletown-Roundhouse Station,0032 Comox & Denman,365 Day Pass Standard SALE,2303,606,3932,4122,9,12,0,0
